rep,method,n,conversion,theta0,theta1,se0,se1,moment_norm
4,CQ-DML: b e m corretos,30000,0.05963333333333334,-0.44408950689604204,-0.10263167226252456,0.06931590781910087,0.06931590781910087,1.6189496061528917e-18
4,CQ-DML: apenas m correto,30000,0.05963333333333334,-0.4407445665916501,-0.091680149955243,0.07432913474335995,0.07432913474335996,1.3943969920683368e-18
4,CQ-DML: apenas b correto,30000,0.05963333333333334,-0.4539820532442461,-0.09703376361277602,0.0587537965380033,0.058753796538003306,8.405742497934004e-19
4,CQ-DML: ambos incorretos,30000,0.05963333333333334,0.6361881517727216,-0.6482843745943888,0.06131729641753305,0.06131729641753304,5.295590493706392e-19
4,Q: densidade correta,30000,0.05963333333333334,-0.4255408975486962,-0.10315122263750484,0.06870814658359616,0.06870814658359616,1.616979053205147e-10
4,Q: densidade incorreta,30000,0.05963333333333334,-0.3028739737807436,0.7860452504275364,0.06880785278693326,0.06880785278693324,5.8114565558461057e-11
5,CQ-DML: b e m corretos,30000,0.060833333333333336,-0.36490890893471406,-0.2476485094707218,0.06248936320894922,0.06248936320894922,7.47565867607695e-18
5,CQ-DML: apenas m correto,30000,0.060833333333333336,-0.35863372926934645,-0.24053981739254426,0.06549650701584932,0.0654965070158493,2.4245383567102915e-18
5,CQ-DML: apenas b correto,30000,0.060833333333333336,-0.4101794870138745,-0.19502789784905475,0.05638485172303824,0.05638485172303824,5.222504777685865e-19
5,CQ-DML: ambos incorretos,30000,0.060833333333333336,0.6128348898067374,-0.6887145529888412,0.060847382599523325,0.06084738259952333,1.0064970638542324e-15
5,Q: densidade correta,30000,0.060833333333333336,-0.35754635106345184,-0.23636995083259552,0.0661768198005437,0.06617681980054373,2.1982469622323687e-11
5,Q: densidade incorreta,30000,0.060833333333333336,-0.22942572636964337,0.6435182935526708,0.06558021424950446,0.06558021424950446,5.489995012872948e-10
6,CQ-DML: b e m corretos,30000,0.0585,-0.39813813449535757,-0.18772630805269291,0.06744336485133262,0.06744336485133262,4.191455429040961e-18
6,CQ-DML: apenas m correto,30000,0.0585,-0.42252800500354565,-0.16998402800431464,0.07234145831629747,0.07234145831629747,3.2350903378191156e-18
6,CQ-DML: apenas b correto,30000,0.0585,-0.40073790262753906,-0.20690755532158084,0.059373743228078146,0.059373743228078146,1.6417802856701187e-18
6,CQ-DML: ambos incorretos,30000,0.0585,0.6716957300713156,-0.739326143748089,0.06488097728771684,0.06488097728771684,6.384941532505327e-16
6,Q: densidade correta,30000,0.0585,-0.4033899548253577,-0.18272990348725898,0.07288801578976434,0.07288801578976434,1.6364174957131197e-10
6,Q: densidade incorreta,30000,0.0585,-0.27168381995103674,0.6889726425319097,0.07163768198464952,0.0716376819846495,9.924255140725765e-11
7,CQ-DML: b e m corretos,30000,0.059366666666666665,-0.22519581999541083,-0.3873534117542028,0.06730246923056173,0.06730246923056174,3.30130504549075e-18
7,CQ-DML: apenas m correto,30000,0.059366666666666665,-0.23031983480626436,-0.37465641951568357,0.07199111451641407,0.07199111451641407,2.3024021413182096e-18
7,CQ-DML: apenas b correto,30000,0.059366666666666665,-0.23676784446497826,-0.3748653388078732,0.06328891842246852,0.06328891842246852,1.4641673780272674e-18
7,CQ-DML: ambos incorretos,30000,0.059366666666666665,0.8395880719803921,-0.9193316033066281,0.07442326826273722,0.07442326826273722,4.151655824048077e-16
7,Q: densidade correta,30000,0.059366666666666665,-0.2161688884458164,-0.3915935370483927,0.06894966620663658,0.06894966620663659,4.3058064614648753e-10
7,Q: densidade incorreta,30000,0.059366666666666665,-0.09106989987724809,0.4941612446755284,0.06881423660762143,0.06881423660762143,3.4033113145935993e-12
8,CQ-DML: b e m corretos,30000,0.05976666666666667,-0.3895919430916699,-0.16860273499884984,0.06687302769333121,0.06687302769333121,1.3441163221375842e-18
8,CQ-DML: apenas m correto,30000,0.05976666666666667,-0.39346079742510637,-0.1533685401143341,0.0717447276329242,0.07174472763292418,1.6296112958803029e-18
8,CQ-DML: apenas b correto,30000,0.05976666666666667,-0.37926532256122353,-0.17337492238944213,0.058461827747568466,0.05846182774756848,4.48435173856993e-18
8,CQ-DML: ambos incorretos,30000,0.05976666666666667,0.6813351669912779,-0.69082876802155,0.06316542484741293,0.06316542484741293,2.0189675326948046e-18
8,Q: densidade correta,30000,0.05976666666666667,-0.3849294419685517,-0.14473236334509326,0.07420211929001312,0.07420211929001311,2.2466129962877747e-10
8,Q: densidade incorreta,30000,0.05976666666666667,-0.2670198908081666,0.7508399018592583,0.07528469353834892,0.07528469353834892,4.5555290714684896e-10
9,CQ-DML: b e m corretos,30000,0.060066666666666664,-0.20174798785361606,-0.3311499004816678,0.06768551486012461,0.06768551486012461,8.828623958819338e-19
9,CQ-DML: apenas m correto,30000,0.060066666666666664,-0.21790548855543262,-0.31203958716029684,0.07240291019730181,0.0724029101973018,9.601803488125773e-19
9,CQ-DML: apenas b correto,30000,0.060066666666666664,-0.20689624568159556,-0.31789234722969145,0.06308064178207634,0.06308064178207634,2.925393676276057e-18
9,CQ-DML: ambos incorretos,30000,0.060066666666666664,0.8650471976969935,-0.8661177294426866,0.0732210243612747,0.0732210243612747,4.675284847554095e-19
9,Q: densidade correta,30000,0.060066666666666664,-0.19153125476531419,-0.3338434796176843,0.06866507216794673,0.06866507216794673,5.797403799358164e-10
9,Q: densidade incorreta,30000,0.060066666666666664,-0.060807775340031206,0.5444456232826602,0.06673829137969213,0.06673829137969213,6.143859670781259e-12
10,CQ-DML: b e m corretos,30000,0.06166666666666667,-0.3378271277667054,-0.1853038020266537,0.06549998274838995,0.06549998274838996,1.476326992287848e-18
10,CQ-DML: apenas m correto,30000,0.06166666666666667,-0.31072426212152704,-0.23179935600297086,0.06846110637567385,0.06846110637567386,1.4366568401912157e-18
10,CQ-DML: apenas b correto,30000,0.06166666666666667,-0.3909762016996102,-0.12839781519286234,0.058065323480811205,0.0580653234808112,3.7393993321274883e-19
10,CQ-DML: ambos incorretos,30000,0.06166666666666667,0.6769810519793525,-0.6971105223870897,0.06251915848675076,0.06251915848675076,5.1126358619531004e-18
10,Q: densidade correta,30000,0.06166666666666667,-0.36645189676305495,-0.21343938253371067,0.06160744436642097,0.06160744436642097,1.7642263753715363e-10
10,Q: densidade incorreta,30000,0.06166666666666667,-0.24207844677952972,0.671732093655931,0.062476529744092395,0.0624765297440924,7.940869966342494e-10
11,CQ-DML: b e m corretos,30000,0.06303333333333333,-0.3619652888634953,-0.19166530225975806,0.06349187195871547,0.06349187195871547,1.0938249292406307e-18
11,CQ-DML: apenas m correto,30000,0.06303333333333333,-0.34598028658964775,-0.2045854801221013,0.06634658896338916,0.06634658896338914,9.043286684740986e-19
11,CQ-DML: apenas b correto,30000,0.06303333333333333,-0.3392239622018841,-0.17891382161435906,0.05680883992960102,0.05680883992960105,2.2038545356126592e-18
11,CQ-DML: ambos incorretos,30000,0.06303333333333333,0.6742185725374676,-0.6800220858908188,0.062176628932403354,0.06217662893240335,2.248663939735105e-18
11,Q: densidade correta,30000,0.06303333333333333,-0.38268214588299815,-0.16406554492159883,0.07428609477962293,0.07428609477962293,2.394229399096151e-10
11,Q: densidade incorreta,30000,0.06303333333333333,-0.2475419390077326,0.7022267018398067,0.07412698944769425,0.07412698944769425,3.335961858253964e-10
12,CQ-DML: b e m corretos,30000,0.0597,-0.4000079881986556,-0.058734280779321225,0.07162052970765928,0.07162052970765928,1.581583675145154e-18
12,CQ-DML: apenas m correto,30000,0.0597,-0.39675330426016187,-0.07029065889726571,0.07667072590378633,0.07667072590378635,9.425664486363065e-19
12,CQ-DML: apenas b correto,30000,0.0597,-0.3916259670838613,-0.09817713780515748,0.060387043835122584,0.06038704383512256,1.29394642864315e-18
12,CQ-DML: ambos incorretos,30000,0.0597,0.701662422456744,-0.6675829379587872,0.06379770076210134,0.06379770076210134,1.49233245232228e-16
12,Q: densidade correta,30000,0.0597,-0.4100302959410101,-0.07663079111750784,0.07167743280343776,0.07167743280343775,2.847163360725106e-10
12,Q: densidade incorreta,30000,0.0597,-0.2847186612579843,0.7984610508274591,0.07166075728333281,0.07166075728333281,5.878583367098683e-10
13,CQ-DML: b e m corretos,30000,0.05826666666666667,-0.36244525235357755,-0.21633415667041442,0.06811044778655388,0.0681104477865539,5.216890892529252e-18
13,CQ-DML: apenas m correto,30000,0.05826666666666667,-0.35322615949300434,-0.22370866727211347,0.07214776404314038,0.07214776404314038,3.474969347339278e-18
13,CQ-DML: apenas b correto,30000,0.05826666666666667,-0.3631029652546931,-0.22788654481908283,0.06040094435640802,0.06040094435640802,1.0562472162023312e-18
13,CQ-DML: ambos incorretos,30000,0.05826666666666667,0.7241599826695793,-0.7805247573225904,0.06687950462426695,0.06687950462426695,2.5216870760363092e-17
13,Q: densidade correta,30000,0.05826666666666667,-0.36388084694148737,-0.21825718920927653,0.07002527386120089,0.07002527386120089,3.009873121864115e-10
13,Q: densidade incorreta,30000,0.05826666666666667,-0.22232804687253,0.6564050488877131,0.06933444505675372,0.06933444505675374,8.713526257376058e-11
14,CQ-DML: b e m corretos,30000,0.061766666666666664,-0.4770775894484204,-0.08409308849496587,0.0736371076655655,0.07363710766556551,7.237981484864674e-19
14,CQ-DML: apenas m correto,30000,0.061766666666666664,-0.4611135533236207,-0.08956246959388381,0.07914670514049892,0.07914670514049892,1.6369715321033128e-18
14,CQ-DML: apenas b correto,30000,0.061766666666666664,-0.3890915394522016,-0.13854454244609357,0.06149454309603549,0.061494543096035456,2.606770721403094e-18
14,CQ-DML: ambos incorretos,30000,0.061766666666666664,0.7189812076351076,-0.7135912701212225,0.06602544922290701,0.06602544922290701,2.8306142940440493e-18
14,Q: densidade correta,30000,0.061766666666666664,-0.468366703797016,-0.07624919620532442,0.07293167615300998,0.07293167615300998,8.444911774983996e-10
14,Q: densidade incorreta,30000,0.061766666666666664,-0.3101089878692988,0.7827874473847914,0.07383668168148878,0.07383668168148878,1.4074258194236941e-09
15,CQ-DML: b e m corretos,30000,0.062066666666666666,-0.42785184217961475,-0.09726101501715798,0.07374511734052495,0.07374511734052493,1.3186075264949066e-18
15,CQ-DML: apenas m correto,30000,0.062066666666666666,-0.38475576199276706,-0.14916399640818168,0.07678831649936389,0.07678831649936389,1.0611767304780472e-18
15,CQ-DML: apenas b correto,30000,0.062066666666666666,-0.45820465706644947,-0.05679932259725997,0.061382179404544025,0.06138217940454404,9.420157223199745e-19
15,CQ-DML: ambos incorretos,30000,0.062066666666666666,0.6935447461018718,-0.6989466882770285,0.06411464098738752,0.06411464098738752,9.325807436644523e-19
15,Q: densidade correta,30000,0.062066666666666666,-0.42599434185945995,-0.11546037656856756,0.06494178338136238,0.06494178338136238,1.4248810536634232e-10
15,Q: densidade incorreta,30000,0.062066666666666666,-0.3301638190280027,0.7925654093364572,0.06471828493365472,0.06471828493365474,1.1821601346923358e-10
16,CQ-DML: b e m corretos,30000,0.05926666666666667,-0.3059772528725244,-0.2499928649378171,0.06677142473760779,0.06677142473760779,6.125156594006021e-19
16,CQ-DML: apenas m correto,30000,0.05926666666666667,-0.2993092729764478,-0.257186899570515,0.07088062272069809,0.07088062272069807,1.8220500172588424e-18
16,CQ-DML: apenas b correto,30000,0.05926666666666667,-0.32965568270685824,-0.23698915182327518,0.060160447910274195,0.060160447910274195,1.2866615522694912e-18
16,CQ-DML: ambos incorretos,30000,0.05926666666666667,0.7489158778235292,-0.8001891152061515,0.06730723143193781,0.0673072314319378,8.065278437312145e-18
16,Q: densidade correta,30000,0.05926666666666667,-0.3198261558679835,-0.2571177371745152,0.06802016450158828,0.06802016450158828,2.9454812679804374e-11
16,Q: densidade incorreta,30000,0.05926666666666667,-0.20219978829339938,0.6233721030178533,0.06782848392559036,0.06782848392559038,5.868304442173805e-11
17,CQ-DML: b e m corretos,30000,0.06096666666666667,-0.41112186970678066,-0.028593809764116677,0.07451237723632848,0.07451237723632846,1.2297568359595046e-18
17,CQ-DML: apenas m correto,30000,0.06096666666666667,-0.3901959142693064,-0.03638159186826265,0.08012952530694495,0.08012952530694493,1.2854551577737207e-18
17,CQ-DML: apenas b correto,30000,0.06096666666666667,-0.37826103132471717,-0.06787077157236306,0.06195375147242675,0.061953751472426766,8.436915403434781e-19
17,CQ-DML: ambos incorretos,30000,0.06096666666666667,0.7661296345672253,-0.6672142990898303,0.06595525552088555,0.06595525552088555,2.6517424769692523e-15
17,Q: densidade correta,30000,0.06096666666666667,-0.3737160342469575,-0.02764846580510952,0.06948653316164119,0.06948653316164118,1.760690523277032e-11
17,Q: densidade incorreta,30000,0.06096666666666667,-0.2460203805106777,0.8407173805000772,0.06954559042510439,0.06954559042510439,1.2470640759230303e-09
18,CQ-DML: b e m corretos,30000,0.0582,-0.47468890328730434,-0.09416946590854086,0.072702919349978,0.07270291934997801,8.170987849912343e-19
